"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.071614930E0,-2.288136673E1,1.855633926E1,1.692921966E-1
1.081614930E0,-2.656751060E1,2.342992020E1,1.670190215E0
1.091614930E0,-2.738705063E1,2.572164726E1,2.625524759E0
1.101614930E0,-2.541117859E1,2.574378014E1,2.189432621E0
1.111614930E0,-2.249014091E1,2.349751854E1,3.529413462E0
1.121614930E0,-1.918026733E1,1.970549202E1,5.107480049E0
1.131614930E0,-1.333759308E1,1.242174053E1,7.456035137E0
1.141614930E0,-6.189035892E0,2.557329178E0,9.711869240E0
1.151614930E0,2.008774519E0,-8.949754715E0,1.134437180E1
1.161614930E0,7.520043373E0,-1.798983955E1,1.284527016E1
1.171614930E0,1.518604851E1,-3.096372414E1,8.091927528E0
1.181614930E0,2.084507370E1,-2.942154884E1,1.340219975E1
1.191614930E0,2.468854523E1,-3.258246613E1,1.661815262E1
1.201614930E0,2.416511536E1,-3.222593689E1,1.591227055E1
1.211614930E0,1.944826508E1,-2.915654373E1,1.371386433E1
1.221614930E0,1.237149143E1,-2.473460770E1,1.230987644E1
1.231614930E0,5.788836002E0,-1.981915092E1,1.121456146E1
1.241614930E0,-1.883151412E0,-1.174457169E1,8.837292671E0
1.251614930E0,-1.254377460E1,-3.072384357E0,8.090133667E0
1.261614930E0,-2.278505516E1,5.415555954E0,5.133800983E0
1.271614930E0,-2.905066109E1,1.222493076E1,2.367099762E0
1.281614930E0,-3.371128082E1,2.107598114E1,-1.278365493E0
1.291614930E0,-3.638227081E1,2.705444908E1,-3.616751432E0
1.301614930E0,-3.704328918E1,2.888854790E1,-2.439482689E0
1.311614930E0,-3.496571732E1,2.985465050E1,7.172485590E-1
1.321614930E0,-2.989712334E1,2.619243431E1,-7.178468257E-2
1.331614930E0,-2.487039948E1,1.991665840E1,2.431107759E0
1.341614930E0,-1.950988007E1,1.415294743E1,5.863013744E0
1.351614930E0,-1.278006554E1,5.425127029E0,8.775078773E0
1.361614930E0,-4.517050743E0,-4.831707001E0,1.052183914E1
1.371614930E0,4.741976261E0,-1.823988914E1,1.141854954E1
1.381614930E0,1.267896938E1,-2.549014091E1,9.466604233E0
1.391614930E0,1.950629044E1,-2.747498703E1,1.057149029E1
1.401614930E0,2.072423744E1,-3.019742203E1,1.352303696E1
1.411614930E0,2.095035934E1,-2.733859634E1,1.530210114E1
1.421614930E0,2.121356964E1,-2.576352119E1,1.292782211E1
1.431614930E0,1.623350716E1,-2.350768852E1,1.175773239E1
1.441614930E0,1.029452133E1,-1.887518311E1,9.882955551E0
1.451614930E0,5.631507874E0,-1.365823174E1,9.036494255E0
1.461614930E0,-1.420140266E0,-6.865008354E0,8.577671051E0
1.471614930E0,-9.399605751E0,-3.786641955E-1,7.454838753E0
1.481614930E0,-1.694297981E1,7.448856831E0,5.426921844E0
1.491614930E0,-2.259362984E1,1.359721470E1,2.079362869E0
1.501614930E0,-2.741995239E1,1.968515396E1,1.076770201E-2
1.511614930E0,-3.082733154E1,2.380439758E1,1.301695466E0
1.521614930E0,-3.076093102E1,2.659383011E1,7.884350419E-1
1.531614930E0,-2.744088936E1,2.614876556E1,-2.673979402E-1
1.541614930E0,-2.354298210E1,2.335993195E1,2.224726915E0
1.551614930E0,-1.850668907E1,1.861316872E1,3.996013880E0
1.561614930E0,-1.405603886E1,1.278245831E1,5.101497650E0
1.571614930E0,-6.851847649E0,3.961317778E0,7.263412952E0
1.581614930E0,1.707278967E0,-6.483353138E0,9.409774780E0
1.591614930E0,1.035733318E1,-1.746102524E1,1.072582722E1
1.601614930E0,1.551266956E1,-2.343470764E1,1.124148083E1
1.611614930E0,1.850190353E1,-2.573959351E1,1.004925728E1
1.621614930E0,2.086062813E1,-2.535075951E1,1.291765308E1
1.631614930E0,2.119322968E1,-2.468974304E1,1.193779182E1
1.641614930E0,1.874178314E1,-2.188535500E1,1.184028435E1
1.651614930E0,1.234337521E1,-1.948176384E1,1.021914768E1
1.661614930E0,6.015556335E0,-1.398305702E1,9.665806770E0
1.671614930E0,1.567298770E-1,-9.213563919E0,8.681758881E0
1.681614930E0,-6.797410965E0,-2.821736097E0,7.887341499E0
1.691614930E0,-1.413440323E1,3.952344894E0,6.701099873E0
1.701614930E0,-1.975275040E1,1.002592659E1,5.671587944E0
1.711614930E0,-2.496790695E1,1.661815262E1,4.159922123E0
1.721614930E0,-2.830888557E1,2.120758629E1,3.581457376E0
1.731614930E0,-2.992822838E1,2.509412956E1,2.731407166E0
1.741614930E0,-2.780340195E1,2.556551552E1,1.399203062E0
1.751614930E0,-2.505225563E1,2.356930351E1,1.913061738E0
1.761614930E0,-2.139063835E1,1.963969040E1,2.851048231E0
1.771614930E0,-1.574716568E1,1.393520069E1,3.887140274E0
1.781614930E0,-1.020957565E1,7.589435101E0,5.376672268E0
1.791614930E0,-2.449652195E0,-9.517452121E-1,8.185846329E0
1.801614930E0,6.612565517E0,-1.045364380E1,1.053679466E1
1.811614930E0,1.315813160E1,-1.864547157E1,1.215853024E1
1.821614930E0,1.898345757E1,-2.328096771E1,1.337587833E1
1.831614930E0,2.130150604E1,-2.344188499E1,1.298644638E1
1.841614930E0,2.158146477E1,-2.298306084E1,1.170748329E1
1.851614930E0,2.027438545E1,-2.194397736E1,1.311446285E1
1.861614930E0,1.704945946E1,-1.878126526E1,1.197428226E1
1.871614930E0,1.063071251E1,-1.541157246E1,1.019342422E1
1.881614930E0,3.870390654E0,-1.102911758E1,8.902496338E0
1.891614930E0,-2.120639086E0,-6.937989235E0,8.778069496E0
1.901614930E0,-8.847461700E0,-1.435095429E0,7.727022648E0
1.911614930E0,-1.495932865E1,6.383452415E0,6.134000778E0
1.921614930E0,-2.060579300E1,1.262991619E1,3.806382656E0
1.931614930E0,-2.555295372E1,1.883151436E1,1.646860242E0
1.941614930E0,-2.734816742E1,2.263550377E1,7.986045480E-1
1.951614930E0,-2.809472847E1,2.275035858E1,5.982056726E-3
1.961614930E0,-2.643231583E1,2.222752762E1,6.436693072E-1
1.971614930E0,-2.255355072E1,2.052024841E1,1.506281853E0
1.981614930E0,-1.773919106E1,1.648415565E1,3.287738323E0
1.991614930E0,-1.131745243E1,1.046201897E1,6.195616245E0
2.001614930E0,-5.348556995E0,4.762913704E0,8.158926964E0
2.011614930E0,2.511865616E0,-3.467200041E0,1.069352436E1
2.021614930E0,1.052542877E1,-1.264307690E1,1.334895897E1
2.031614930E0,1.584407520E1,-1.693460464E1,1.422293758E1
2.041614930E0,2.028216362E1,-1.943211174E1,1.466860104E1
2.051614930E0,2.079602242E1,-1.933460426E1,1.528953838E1
2.061614930E0,1.914138412E1,-1.845883179E1,1.582194138E1
2.071614930E0,1.679103470E1,-1.671386528E1,1.469252968E1
2.081614930E0,1.237986660E1,-1.341117287E1,1.282373428E1
2.091614930E0,6.590431690E0,-1.031067276E1,1.197129154E1
2.101614930E0,9.415757060E-1,-5.440082073E0,1.031246758E1
2.111614930E0,-3.971487284E0,-1.121037364E0,9.268598557E0
2.121614930E0,-1.084487057E1,4.426722050E0,7.760521889E0
2.131614930E0,-1.705903053E1,1.074317551E1,4.844269276E0
2.141614930E0,-2.078226280E1,1.541755486E1,1.773679733E0
2.151614930E0,-2.384866524E1,1.921675873E1,1.555334777E-1
2.161614930E0,-2.523351097E1,2.082473564E1,1.434497118E0
2.171614930E0,-2.416571426E1,2.216531372E1,-2.279163599E-1
2.181614930E0,-2.243271255E1,2.100778580E1,-8.727820516E-1
2.191614930E0,-1.948475456E1,1.783550262E1,1.227517962E0
2.201614930E0,-1.573101425E1,1.404227924E1,2.598007202E0
2.211614930E0,-1.153998566E1,9.682557106E0,3.527020693E0
2.221614930E0,-4.898705959E0,2.740978241E0,5.644070625E0
2.231614930E0,1.738385677E0,-4.796412945E0,8.495118141E0
2.241614930E0,8.944969177E0,-1.268854046E1,1.089272690E1
2.251614930E0,1.367737389E1,-1.809811401E1,1.279980659E1
2.261614930E0,1.629093552E1,-2.015594101E1,1.241336536E1
2.271614930E0,1.455254936E1,-2.033779526E1,1.325025558E1
2.281614930E0,1.391007614E1,-1.856052780E1,1.254915810E1
2.291614930E0,1.393280792E1,-1.663550186E1,1.318744373E1
2.301614930E0,1.006361389E1,-1.476909924E1,1.256650639E1
2.311614930E0,5.276772022E0,-1.159262753E1,1.160758305E1
2.321614930E0,1.981855392E0,-7.515855789E0,1.064686394E1
2.331614930E0,-3.097508907E0,-2.382653236E0,8.711071014E0
2.341614930E0,-8.517850876E0,2.823530674E0,8.230711937E0
2.351614930E0,-1.358046532E1,8.469993591E0,6.667600155E0
2.361614930E0,-1.696989822E1,1.234636688E1,4.692923546E0
2.371614930E0,-2.064706802E1,1.640997696E1,3.792025566E0
2.381614930E0,-2.248894310E1,1.955055809E1,2.023729801E0
2.391614930E0,-2.239143562E1,2.164188385E1,-6.281159073E-2
2.401614930E0,-2.160180473E1,2.120519447E1,1.938186288E-1
2.411614930E0,-1.875015831E1,1.882971954E1,1.725823283E0
2.421614930E0,-1.485404491E1,1.510469341E1,3.123830080E0
2.431614930E0,-9.987641335E0,1.017248726E1,4.210171223E0
2.441614930E0,-2.925225735E0,2.557927370E0,6.964310169E0
2.451614930E0,5.149952412E0,-6.447460651E0,1.066720295E1
2.461614930E0,1.270947742E1,-1.460100365E1,1.242592812E1
2.471614930E0,1.640579033E1,-1.955115509E1,1.271366501E1
2.481614930E0,1.790309906E1,-2.038983917E1,1.409910965E1
2.491614930E0,1.739103508E1,-1.979163361E1,1.231825066E1
2.501614930E0,1.729233170E1,-1.825484467E1,1.279382420E1
2.511614930E0,1.415474224E1,-1.619223022E1,1.170449162E1
2.521614930E0,9.150154114E0,-1.264606762E1,1.001874828E1
2.531614930E0,2.955136061E0,-9.041280746E0,9.369695663E0
2.541614930E0,-2.048854351E0,-4.927420139E0,8.824131966E0
2.551614930E0,-8.394021988E0,1.025922656E0,8.539983749E0
2.561614930E0,-1.452921867E1,7.257431030E0,7.641479015E0
2.571614930E0,-1.954277992E1,1.265982628E1,5.927021503E0
2.581614930E0,-2.275454712E1,1.672642899E1,4.408177376E0
2.591614930E0,-2.489313126E1,1.969831467E1,3.148356438E0
2.601614930E0,-2.633779907E1,2.271087837E1,2.218146563E0
2.611614930E0,-2.515993118E1,2.269951248E1,7.800601721E-1
2.621614930E0,-2.216830444E1,2.070090675E1,1.473978758E0
2.631614930E0,-1.807119560E1,1.691067505E1,2.837887764E0
2.641614930E0,-1.203230858E1,1.136291695E1,3.893720627E0
2.651614930E0,-6.969694138E0,5.333601475E0,5.522036552E0
2.661614930E0,3.152543902E-1,-3.135794163E0,8.128418922E0
2.671614930E0,8.252246857E0,-1.212024498E1,1.115952682E1
2.681614930E0,1.416192055E1,-1.823929024E1,1.202991581E1
2.691614930E0,1.554975796E1,-2.203550339E1,1.170748329E1
2.701614930E0,1.634118462E1,-2.042513466E1,1.160459137E1
2.711614930E0,1.392862034E1,-1.925025749E1,8.581260681E0
2.721614930E0,1.227817154E1,-1.687957001E1,9.923035622E0
2.731614930E0,1.121575832E1,-1.436172104E1,1.063968563E1
2.741614930E0,6.780063152E0,-1.140838051E1,1.059541893E1
2.751614930E0,1.389033556E0,-7.463811874E0,9.013762474E0
2.761614930E0,-2.452044964E0,-3.713062525E0,8.087740898E0
2.771614930E0,-7.327421188E0,2.147558212E0,7.060621262E0
2.781614930E0,-1.119601727E1,7.908278942E0,6.515058041E0
2.791614930E0,-1.353021526E1,1.267418289E1,5.843272686E0
2.801614930E0,-1.457228947E1,1.497488213E1,5.517251015E0
2.811614930E0,-1.464885998E1,1.579861164E1,6.078966141E0
2.821614930E0,-1.338664627E1,1.548634815E1,6.479165554E0
2.831614930E0,-1.170927715E1,1.410509109E1,6.532405853E0
2.841614930E0,-9.238089561E0,1.168175983E1,7.594819069E0
2.851614930E0,-6.452246189E0,9.002995491E0,8.839086533E0
2.861614930E0,-4.079762459E0,6.348158360E0,9.655637741E0
2.871614930E0,-2.523829699E0,4.077968121E0,1.043210888E1
2.881614930E0,-9.104689956E-1,1.421336651E0,1.149212933E1
2.891614930E0,1.692921966E-1,-6.580262184E-1,1.208794212E1
2.901614930E0,7.082754970E-1,-1.807777524E0,1.161176968E1
2.911614930E0,7.070791125E-1,-2.286342144E0,1.143470097E1
2.921614930E0,8.979067206E-1,-2.140379906E0,1.164227867E1
2.931614930E0,1.278963685E0,-1.610967875E0,1.136889839E1
2.941614930E0,1.298704505E0,-1.048056364E0,1.082991505E1
2.951614930E0,1.154536963E0,-3.379862010E-1,1.018624592E1
2.961614930E0,1.092323542E0,3.008974493E-1,9.528220177E0
2.971614930E0,9.900303483E-1,8.494520187E-1,9.243474007E0
2.981614930E0,9.086744189E-1,1.235892892E0,9.040681839E0
2.991614930E0,7.052844763E-1,1.840678811E0,8.765507698E0
3.001614930E0,3.565305769E-1,2.215155602E0,8.531010628E0
3.011614930E0,-2.871387079E-2,2.421536446E0,8.426922798E0
3.021614930E0,-3.415754437E-1,2.614757061E0,8.298309326E0
3.031614930E0,-7.034898400E-1,2.883351326E0,8.217551231E0
3.041614930E0,-9.475577474E-1,3.034697294E0,8.384450912E0
3.051614930E0,-1.039083242E0,3.187239647E0,8.574680328E0
3.061614930E0,-1.266401410E0,3.381058455E0,8.450851440E0
3.071614930E0,-1.444068432E0,3.431905985E0,8.336593628E0
3.081614930E0,-1.523031592E0,3.384049416E0,8.709874153E0
3.091614930E0,-1.512263894E0,3.365504980E0,8.910273552E0
3.101614930E0,-1.515254974E0,3.227319479E0,9.011369705E0
3.111614930E0,-1.463809252E0,2.998206854E0,9.179466248E0
3.121614930E0,-1.337587833E0,3.436093330E0,9.528220177E0
3.131614930E0,-1.210768223E0,2.657229662E0,9.490532875E0
3.141614930E0,-1.227517962E0,2.551945448E0,9.682557106E0
3.151614930E0,-9.852447510E-1,2.765504837E0,9.836894035E0
3.161614930E0,-8.739784956E-1,2.786442041E0,1.006480980E1
3.171614930E0,-8.608179688E-1,2.828914642E0,9.887741089E0
3.181614930E0,-9.278169870E-1,2.751745939E0,9.760323524E0
3.191614930E0,-9.122636318E-1,2.704487801E0,9.922437668E0
3.201614930E0,-9.218349457E-1,2.703889608E0,9.898509026E0
3.211614930E0,-9.224331379E-1,2.646461725E0,9.756135941E0
3.221614930E0,-9.690931439E-1,2.535793781E0,9.752547264E0
3.231614930E0,-1.006181955E0,2.487937450E0,9.814760208E0
3.241614930E0,-9.738788009E-1,2.593221426E0,9.771091461E0
3.251614930E0,-9.852447510E-1,2.673979282E0,9.632308006E0
3.261614930E0,-9.469595551E-1,2.669791937E0,9.594022751E0
3.271614930E0,-9.798609018E-1,2.659622431E0,9.694520950E0
3.281614930E0,-9.475577474E-1,2.693720102E0,9.602995872E0
3.291614930E0,-8.566305041E-1,2.723032236E0,9.631111145E0
3.301614930E0,-7.836494446E-1,2.690729141E0,9.764511108E0
3.311614930E0,-7.363911867E-1,2.700300455E0,9.692726135E0
3.321614930E0,-7.322037220E-1,2.657229662E0,9.588040352E0
3.331614930E0,-6.831508875E-1,2.571686029E0,9.593423843E0
3.341614930E0,-7.274180651E-1,2.628515720E0,9.535996437E0
3.351614930E0,-8.769695163E-1,2.698505640E0,9.416953087E0
3.361614930E0,-1.054038405E0,2.696711063E0,9.303294182E0
3.371614930E0,-1.107876897E0,2.724228621E0,9.179466248E0
3.381614930E0,-1.117448211E0,2.776870728E0,9.245866776E0
3.391614930E0,-1.017547846E0,2.864208698E0,9.278169632E0
3.401614930E0,-9.314061999E-1,2.840878725E0,9.225527763E0
3.411614930E0,-8.644071817E-1,2.774477959E0,9.163313866E0
3.421614930E0,-8.398807645E-1,2.731407166E0,9.187840462E0
3.431614930E0,-8.201399446E-1,2.698505640E0,9.244669914E0
3.441614930E0,-8.249256015E-1,2.669791937E0,9.240483284E0
3.451614930E0,-7.962117195E-1,2.679363251E0,9.254241943E0
3.461614930E0,-7.812566161E-1,2.679961443E0,9.306883812E0
3.471614930E0,-7.968099117E-1,2.708076954E0,9.230313301E0
3.481614930E0,-7.639086246E-1,2.723032236E0,9.139386177E0
3.491614930E0,-7.591229677E-1,2.751745939E0,9.205786705E0
3.501614930E0,-7.968099117E-1,2.765504837E0,9.253643036E0
3.511614930E0,-7.441678643E-1,2.689532757E0,9.187242508E0
3.521614930E0,-7.345965505E-1,2.756531715E0,9.257830620E0
3.531614930E0,-7.070791125E-1,2.862414122E0,9.300303459E0
3.541614930E0,-6.113662124E-1,2.872583628E0,9.280562401E0
3.551614930E0,-5.539384484E-1,2.882753134E0,9.318249702E0
3.561614930E0,-5.018945336E-1,2.926422119E0,9.312865257E0
3.571614930E0,-4.504488707E-1,3.003590584E0,9.211769104E0
3.581614930E0,-3.834498227E-1,2.965903759E0,9.163912773E0
3.591614930E0,-3.876372576E-1,2.922832966E0,9.216554642E0
3.601614930E0,-4.157529473E-1,2.907877684E0,9.259625435E0
3.611614930E0,-4.689932466E-1,2.945564747E0,9.241081238E0
3.621614930E0,-5.401797295E-1,2.901895761E0,9.203393936E0
3.631614930E0,-6.400800347E-1,2.843271494E0,9.195018768E0
3.641614930E0,-6.729813814E-1,2.824128866E0,9.290732384E0
3.651614930E0,-6.628118753E-1,2.728415966E0,9.281759262E0
3.661614930E0,-6.227321029E-1,2.551945448E0,9.268598557E0
3.671614930E0,-5.641079545E-1,2.413759947E0,9.283554077E0
3.681614930E0,-3.756731451E-1,2.291725874E0,9.388239861E0
3.691614930E0,-1.884347796E-1,2.197807550E0,9.435498238E0
3.701614930E0,-6.699903309E-2,2.045863390E0,9.460023880E0
3.711614930E0,1.196411322E-3,1.893320918E0,9.417551994E0
3.721614930E0,5.922235921E-2,1.764706731E0,9.399605751E0
3.731614930E0,8.973085135E-2,1.688734531E0,9.509675026E0
3.741614930E0,9.511470050E-2,1.549950838E0,9.434301376E0
3.751614930E0,-3.409772366E-2,1.533799291E0,9.363713264E0
3.761614930E0,-3.894318938E-1,1.755733609E0,9.411569595E0
3.771614930E0,-6.640082598E-1,1.853241086E0,9.236295700E0
3.781614930E0,-7.609176040E-1,1.899302959E0,9.078967094E0
3.791614930E0,-8.153542876E-1,2.114656925E0,9.125029564E0
3.801614930E0,-8.506484628E-1,2.362912416E0,9.171091080E0
3.811614930E0,-9.194421172E-1,2.520240545E0,9.117850304E0
3.821614930E0,-9.918249846E-1,2.548356056E0,9.089735031E0
3.831614930E0,-1.082154036E0,2.581257343E0,9.275776863E0
3.841614930E0,-1.104885817E0,2.571686029E0,9.443274498E0
3.851614930E0,-1.161117196E0,2.523829699E0,9.500701904E0
3.861614930E0,-1.362114310E0,2.478366137E0,9.383454323E0
3.871614930E0,-1.491924882E0,2.496312141E0,9.340981483E0
3.881614930E0,-1.611566067E0,2.595614433E0,9.412167549E0
3.891614930E0,-1.741974831E0,2.685345173E0,9.403194427E0
3.901614930E0,-1.785045743E0,2.665604353E0,9.346364975E0
3.911614930E0,-1.765304923E0,2.737987280E0,9.540781975E0
3.921614930E0,-1.679163337E0,2.815753937E0,9.702297211E0
3.931614930E0,-1.693520188E0,2.815753937E0,9.721440315E0
3.941614930E0,-1.862812400E0,2.541775942E0,9.705288887E0
3.951614930E0,-1.543968797E0,2.772683144E0,9.034101486E0
3.961614930E0,-1.505683661E0,2.830709219E0,9.090332985E0
3.971614930E0,-1.588235974E0,2.648854733E0,9.449854851E0
3.981614930E0,-1.505683661E0,2.525026083E0,9.426525116E0
3.991614930E0,-1.329811215E0,2.574079037E0,9.343972206E0
4.001614930E0,-1.080957651E0,2.538784742E0,9.352347374E0
4.011614930E0,-7.704889178E-1,2.570489645E0,9.383454323E0
4.021614930E0,-7.004988194E-1,2.694916487E0,9.296115875E0
4.031614930E0,-8.380861282E-1,2.617149830E0,9.297910690E0
4.041614930E0,-9.523434043E-1,2.578266382E0,9.384650230E0
4.051614930E0,-1.023529887E0,2.577668190E0,9.485149384E0
4.061614930E0,-7.214360237E-1,2.451446772E0,9.427123070E0
4.071614930E0,-4.731806815E-1,2.438884497E0,9.349356651E0
4.081614930E0,-5.018945336E-1,2.462812662E0,9.364311218E0
4.091614930E0,-4.767699242E-1,2.400599241E0,9.426525116E0
4.101614930E0,-5.300102234E-1,2.447857618E0,9.445667267E0
4.111614930E0,-6.113662124E-1,2.437688112E0,9.436096191E0
4.121614930E0,-8.237292171E-1,2.295315027E0,8.766105652E0
4.131614930E0,-8.961120844E-1,2.246262312E0,8.562117577E0
4.141614930E0,-1.159920812E0,2.375474691E0,9.521040916E0
4.151614930E0,-1.101296663E0,2.309073925E0,9.669396400E0
4.161614930E0,-6.484549642E-1,2.154138565E0,9.104690552E0
4.171614930E0,-3.834498227E-1,2.297109842E0,9.755537987E0
4.181614930E0,-3.990031779E-1,2.880958557E0,9.669994354E0
4.191614930E0,-2.075773627E-1,2.752942562E0,9.512666702E0
4.201614930E0,8.440681696E-1,2.106880426E0,9.282357216E0
4.211614930E0,9.834501147E-1,1.899302959E0,9.932008743E0
4.221614930E0,2.865405083E-1,1.943570137E0,9.239286423E0
4.231614930E0,-6.831508875E-1,2.078764677E0,9.644869804E0
4.241614930E0,-9.780662656E-1,2.158325911E0,1.003190899E1
4.251614930E0,-1.567298889E0,2.065604210E0,9.626325607E0
4.261614930E0,-2.282154560E0,1.600798368E0,1.008215809E1
4.271614930E0,-2.243869543E0,1.639083505E0,1.015334511E1
4.281614930E0,-1.569691658E0,2.054836512E0,9.206384659E0
4.291614930E0,-1.198205948E0,2.151147604E0,9.961918831E0
4.301614930E0,-1.326820135E0,2.191227436E0,1.099681473E1
4.311614930E0,-1.536790371E0,2.593221426E0,1.003669453E1
4.321614930E0,-1.444068432E0,2.746362209E0,9.758528709E0
4.331614930E0,-1.471585870E0,2.703889608E0,9.911669731E0
4.341614930E0,-1.891526341E0,2.569891453E0,9.776474953E0
4.351614930E0,-2.079961061E0,3.081955671E0,1.037049294E1
4.361614930E0,-2.009372711E0,3.288336515E0,1.044945621E1
4.371614930E0,-1.904088616E0,3.140579700E0,1.022094154E1
4.381614930E0,-1.908874273E0,3.005983353E0,1.004088211E1
4.391614930E0,-2.049452543E0,3.075375319E0,9.750154495E0
4.401614930E0,-2.251646042E0,3.178864956E0,9.736394882E0
4.411614930E0,-2.374876499E0,3.216551781E0,9.941579819E0
4.421614930E0,-3.020340443E0,3.323630571E0,9.291330338E0
4.431614930E0,-3.343969584E0,3.674179077E0,1.096929741E1
4.441614930E0,-2.454437733E0,4.451846600E0,1.244566917E1
4.451614930E0,-2.511865616E0,4.711467743E0,9.444471359E0
4.461614930E0,-2.840280533E0,4.506881237E0,9.281160355E0
4.471614930E0,-2.909074068E0,4.303491592E0,1.039442158E1
4.481614930E0,-3.246462107E0,4.478765965E0,1.098664474E1
4.491614930E0,-3.565903902E0,4.767100811E0,1.076171970E1
4.501614930E0,-3.407977581E0,4.653441906E0,1.059482002E1
4.511614930E0,-3.019742250E0,4.285545349E0,1.105304623E1
4.521614930E0,-2.309073925E0,3.765106440E0,1.073838997E1
4.531614930E0,-2.083550215E0,3.411566973E0,1.026281643E1
4.541614930E0,-2.288136721E0,3.227319479E0,1.006480980E1
4.551614930E0,-2.216950178E0,3.194418192E0,9.974481583E0
4.561614930E0,-1.606780410E0,3.184846878E0,9.594022751E0
4.571614930E0,-9.337990284E-1,3.152543783E0,9.394820213E0
4.581614930E0,-4.971089065E-1,3.198007345E0,8.871988297E0
4.591614930E0,-1.609173268E-1,2.961716175E0,8.747561455E0
4.601614930E0,-5.802594870E-2,2.478366137E0,8.359924316E0
4.611614930E0,6.819544733E-2,2.211566210E0,8.298907280E0
4.621614930E0,1.549352705E-1,2.087737799E0,8.175676346E0
4.631614930E0,9.571290575E-3,1.998605132E0,7.624131203E0
4.641614930E0,-4.833501875E-1,2.152343988E0,7.878368378E0
4.651614930E0,-1.375873014E-2,2.746362209E0,8.181060791E0
4.661614930E0,-6.430711150E-1,3.308675528E0,7.784450054E0
4.671614930E0,-1.514058471E0,4.314259052E0,9.308079720E0
4.681614930E0,-3.334996462E0,4.960321426E0,8.727222443E0
4.691614930E0,-5.065007210E0,4.655236244E0,8.248658180E0
4.701614930E0,-5.325825214E0,3.976273060E0,7.521239758E0
4.711614930E0,-3.216551781E0,3.908077478E0,6.731608391E0
4.721614930E0,-1.596610904E0,3.808177233E0,6.489335060E0
4.731614930E0,-5.162515044E-1,1.380658627E0,7.465008259E0
4.741614930E0,2.632703066E0,-1.953141451E0,7.505088329E0
4.751614930E0,2.164308071E0,-1.225244808E1,8.545368195E0
4.761614930E0,8.846863747E0,-1.777508354E1,4.098307133E0
4.771614930E0,1.396391487E1,-1.782832336E1,8.885149002E0
4.781614930E0,1.404706573E1,-1.564188194E1,1.398066425E1
4.791614930E0,1.462553024E1,-1.615215111E1,8.682356834E0
4.801614930E0,1.331725407E1,-1.877049637E1,7.828119278E0
4.811614930E0,8.189435959E0,-1.868914032E1,6.398407936E0
4.821614930E0,3.299702406E0,-1.316830158E1,5.646463394E0
4.831614930E0,-5.511867046E0,-7.866404533E0,6.697510719E0
4.841614930E0,-1.343151188E1,-2.821137905E0,7.063612461E0
4.851614930E0,-2.259303093E1,4.107878208E0,5.620141983E0
4.861614930E0,-3.075076294E1,1.295892906E1,3.950550079E0
4.871614930E0,-3.478745270E1,2.031745720E1,1.690529227E0
4.881614930E0,-3.734478378E1,2.908475876E1,4.066003799E0
4.891614930E0,-4.000559998E1,3.282474136E1,3.895515203E0
4.901614930E0,-3.887080383E1,3.193760109E1,4.448855400E0
4.911614930E0,-3.590071487E1,2.939163780E1,6.415755749E0
4.921614930E0,-3.086202812E1,2.346342087E1,8.348558426E0
4.931614930E0,-2.535016060E1,1.670070648E1,9.612566948E0
4.941614930E0,-2.014696884E1,8.536993027E0,1.054995537E1
4.951614930E0,-1.605643845E1,8.243274093E-1,1.074257755E1
4.961614930E0,-9.461818695E0,-9.864411354E0,9.020941734E0
4.971614930E0,-3.017947674E0,-2.268874359E1,7.483552933E0
4.981614930E0,1.447059512E0,-3.166601753E1,5.699105263E0
4.991614930E0,9.427123070E0,-4.028137589E1,4.916652203E0
5.001614930E0,1.818425560E1,-4.130550385E1,2.273181438E0
5.011614930E0,2.248176575E1,-3.669871902E1,4.387240410E0
5.021614930E0,2.243630219E1,-3.827020645E1,3.779463291E0
5.031614930E0,1.711885071E1,-3.848316956E1,3.879363775E0
5.041614930E0,1.043988514E1,-3.302334595E1,9.445667267E-1
5.051614930E0,4.604389191E0,-2.637548637E1,6.658028960E-1
5.061614930E0,3.571287692E-1,-2.126561356E1,1.324427366E0
5.071614930E0,-6.955337048E0,-1.523928928E1,5.074578762E0
5.081614930E0,-1.551207066E1,-7.325626373E0,8.503493309E0
5.091614930E0,-2.306262207E1,-1.983051777E0,9.461220741E0
5.101614930E0,-3.151766205E1,6.704689026E0,8.380861282E0
5.111614930E0,-4.035375595E1,1.618206215E1,7.073183537E0
5.121614930E0,-4.664867401E1,2.872224617E1,7.381259441E0
5.131614930E0,-4.819802856E1,3.322195053E1,8.267202377E0
5.141614930E0,-4.737310410E1,3.217090225E1,7.702496052E0
5.151614930E0,-4.325864410E1,2.974099159E1,7.644470215E0
5.161614930E0,-3.633560944E1,2.535075951E1,8.962915421E0
5.171614930E0,-3.077708244E1,1.997049713E1,9.824930191E0
5.181614930E0,-2.508395958E1,1.260778236E1,9.952347755E0
5.191614930E0,-2.055913162E1,3.988237143E0,9.276374817E0
5.201614930E0,-1.768056679E1,-3.039483070E0,8.449654579E0
5.211614930E0,-1.415294743E1,-1.239900875E1,6.769893646E0
5.221614930E0,-8.538188934E0,-2.384268379E1,5.507679462E0
5.231614930E0,1.148554832E-1,-3.214398193E1,3.416950703E0
5.241614930E0,5.310869694E0,-3.749612808E1,3.555734396E0
