"time","gyro_x","gyro_y","gyro_z"
4.033200268E1,2.341141105E-1,-8.491026610E-2,-3.266601861E-1
4.034200269E1,2.003637999E-1,4.653266072E-1,-4.433354437E-1
4.035200268E1,5.894849449E-2,8.991936445E-1,-4.703662395E-1
4.036200268E1,-7.559457421E-2,1.011440158E0,-4.274529517E-1
4.037200269E1,-2.267837226E-1,8.926268220E-1,-3.350595832E-1
4.038200268E1,-2.719877362E-1,5.914703012E-1,-2.148718536E-1
4.039200268E1,-2.599231601E-1,2.907718420E-1,-4.612032697E-2
4.040200268E1,-2.105957866E-1,1.108720452E-1,6.627888232E-2
4.041200269E1,-1.832595766E-1,1.206458826E-2,1.750128865E-1
4.042200268E1,-2.011273801E-1,-4.230241850E-2,2.373211533E-1
4.043200268E1,-2.338086665E-1,-4.581489414E-2,2.777909636E-1
4.044200269E1,-2.808452845E-1,-8.338310570E-2,3.133738637E-1
4.045200269E1,-3.294090927E-1,-1.550070494E-1,3.100140989E-1
4.046200268E1,-3.720169365E-1,-2.084577680E-1,2.553416789E-1
4.047200268E1,-4.172209501E-1,-2.197587788E-1,1.945605874E-1
4.048200269E1,-4.905247986E-1,-1.996002197E-1,1.264491081E-1
4.049200268E1,-5.900958180E-1,-1.490511149E-1,1.059851199E-1
4.050200268E1,-6.801984310E-1,-1.059851199E-1,6.352998316E-2
4.051200269E1,-7.397578359E-1,-8.185594529E-2,5.024366826E-2
4.052200269E1,-7.944302559E-1,-6.276640296E-2,4.550946131E-2
4.053200268E1,-8.103127480E-1,-3.008511290E-2,4.550946131E-2
4.054200268E1,-7.860308290E-1,1.527163113E-4,4.062253982E-2
4.055200269E1,-7.304421067E-1,3.543018550E-2,1.099557430E-2
4.056200268E1,-6.383541822E-1,3.313944116E-2,-2.596177347E-2
4.057200268E1,-5.244278312E-1,1.038470957E-2,-7.024950534E-2
4.058200268E1,-4.274529517E-1,-3.054326226E-4,-9.865473956E-2
4.059200269E1,-3.013092875E-1,-3.665191587E-3,-1.174388453E-1
4.060200268E1,-1.737911552E-1,8.857546374E-3,-1.154535338E-1
4.061200268E1,-7.177666575E-2,2.382374369E-2,-8.292495459E-2
4.062200269E1,-1.221730467E-2,3.848451003E-2,-6.979135424E-2
4.063200268E1,5.955935922E-3,7.009678334E-2,-6.001751125E-2
4.064200268E1,-0.000000000E0,8.582656831E-2,-5.390885845E-2
4.065200268E1,-4.886921961E-3,8.216137439E-2,-5.268712714E-2
4.066200269E1,5.955935922E-3,5.910121277E-2,-8.200865984E-2
4.067200268E1,-2.321287990E-2,3.481931984E-2,-7.330382615E-2
4.068200268E1,-8.139779419E-2,3.711006418E-2,-6.582073122E-2
4.069200269E1,-1.055269688E-1,2.382374369E-2,-4.978551716E-2
4.070200269E1,-1.090394482E-1,-1.374446787E-2,-3.023782931E-2
4.071200268E1,-8.323039114E-2,-6.108652335E-3,3.680463135E-2
4.072200268E1,-6.841690838E-2,3.283400834E-2,1.098030284E-1
4.073200269E1,-4.352414981E-2,1.591303945E-1,2.341141105E-1
4.074200268E1,-8.093964309E-3,2.707660198E-1,3.155119121E-1
4.075200268E1,2.901609987E-3,3.034473062E-1,3.202461004E-1
4.076200269E1,3.817907767E-3,3.020728528E-1,2.776382565E-1
4.077200269E1,-7.483099122E-3,2.860376537E-1,1.861611903E-1
4.078200268E1,-5.024366826E-2,2.664899528E-1,1.472185254E-1
4.079200268E1,-8.475755155E-2,1.322523206E-1,2.367102802E-1
4.080200269E1,9.162978968E-4,-9.819658846E-2,3.599523604E-1
4.081200268E1,1.927279830E-1,-4.202753007E-1,5.331326723E-1
4.082200268E1,3.039054573E-1,-5.091561675E-1,6.524040699E-1
4.083200268E1,2.712241709E-1,-4.703662395E-1,6.756169796E-1
4.084200269E1,1.227839142E-1,-3.874412775E-1,6.198754907E-1
4.085200268E1,-6.001751125E-2,-2.431243658E-1,5.141957998E-1
4.086200268E1,-2.292271852E-1,-2.000583708E-2,4.692972302E-1
4.087200269E1,-3.165809214E-1,1.626428664E-1,4.961752892E-1
4.088200268E1,-3.350595832E-1,3.222314119E-1,4.691445231E-1
4.089200268E1,-2.722931802E-1,3.124575615E-1,3.883575797E-1
4.090200268E1,-1.841758788E-1,2.325869352E-1,2.832887471E-1
4.091200269E1,-1.336267740E-1,1.441642046E-1,1.818851233E-1
4.092200268E1,-9.407325089E-2,-4.886921961E-3,7.467827946E-2
4.093200268E1,-5.787948146E-2,-1.151480973E-1,-9.162978968E-4
4.094200269E1,-5.803219974E-3,-1.513418704E-1,-4.260785133E-2
4.095200269E1,7.757988572E-2,-1.427897513E-1,-9.056077152E-2
4.096200268E1,1.769981980E-1,-1.244637966E-1,-1.214094684E-1
4.097200268E1,2.860376537E-1,-9.269879758E-2,-1.597412676E-1
4.098200269E1,3.755294085E-1,-5.742133409E-2,-2.003637999E-1
4.099200268E1,4.702135324E-1,-7.299839705E-2,-2.251038402E-1
4.100200268E1,5.648976564E-1,-1.149953827E-1,-2.289217561E-1
4.101200269E1,6.256787181E-1,-1.789835095E-1,-2.205223590E-1
4.102200269E1,6.585127115E-1,-2.309070677E-1,-2.060143054E-1
4.103200268E1,6.659958363E-1,-2.900082767E-1,-1.643227488E-1
4.104200268E1,6.701191664E-1,-3.431535661E-1,-1.044579595E-1
4.105200269E1,6.763805151E-1,-3.575088978E-1,-6.918048859E-2
4.106200268E1,6.863071322E-1,-3.488040566E-1,-2.764165215E-2
4.107200268E1,6.960809231E-1,-3.330742717E-1,-9.162978968E-4
4.108200268E1,6.995934248E-1,-2.895501256E-1,-1.435533352E-2
4.109200269E1,6.789767146E-1,-2.350303978E-1,-9.621127509E-3
4.110200268E1,6.171266437E-1,-1.734857261E-1,1.374446787E-2
4.111200268E1,5.140430927E-1,-1.059851199E-1,4.214970022E-2
4.112200269E1,4.181372523E-1,-4.092797264E-2,5.329799280E-2
4.113200268E1,2.857322097E-1,3.604105115E-2,4.627304152E-2
4.114200268E1,1.629483104E-1,1.009454802E-1,1.740965992E-2
4.115200268E1,6.444628537E-2,1.574505121E-1,-1.893682219E-2
4.116200269E1,2.412917651E-2,1.887573600E-1,-4.688390717E-2
4.117200268E1,1.771509275E-2,2.284636050E-1,-1.006400511E-1
4.118200268E1,2.993239649E-2,2.357939780E-1,-1.104138941E-1
4.119200269E1,8.216137439E-2,2.069306076E-1,-8.124507964E-2
4.120200269E1,1.408044398E-1,1.395827085E-1,-3.634648025E-2
4.121200268E1,2.480112910E-1,3.237585723E-2,3.802636266E-2
4.122200268E1,3.952298164E-1,-6.505715102E-2,7.544185966E-2
4.123200269E1,5.134322643E-1,-9.361509979E-2,1.543961912E-1
4.124200268E1,6.036875844E-1,-9.666942805E-2,2.419026345E-1
4.125200268E1,6.191119552E-1,-4.108068720E-2,2.063197345E-1
4.126200269E1,5.994115472E-1,9.178250283E-2,1.427897513E-1
4.127200269E1,5.720753074E-1,2.269364446E-1,6.200282276E-2
4.128200268E1,4.839579761E-1,3.692680299E-1,-5.619960278E-2
4.129200268E1,3.184134960E-1,4.810563922E-1,-1.229366288E-1
4.130200269E1,2.006692290E-1,5.145012736E-1,-1.212567538E-1
4.131200268E1,1.692096740E-1,4.091269970E-1,-1.453859210E-1
4.132200268E1,1.750128865E-1,1.039998084E-1,-2.351831198E-1
4.133200268E1,1.579086632E-1,-3.573561609E-1,-3.454442918E-1
4.134200269E1,7.742717117E-2,-6.664539576E-1,-4.544837475E-1
4.135200268E1,-6.139195710E-2,-9.068294764E-1,-5.841398835E-1
4.136200268E1,-1.514945775E-1,-9.315695167E-1,-6.679811478E-1
4.137200269E1,-1.406517178E-1,-7.571674585E-1,-6.438519955E-1
4.138200268E1,-3.756821156E-2,-4.022547603E-1,-5.826127529E-1
4.139200268E1,1.006400511E-1,1.101084575E-1,-5.510004759E-1
4.140200268E1,2.020436823E-1,5.181664228E-1,-5.752823353E-1
4.141200269E1,1.354593635E-1,7.649559975E-1,-5.094616413E-1
4.142200268E1,4.734205548E-3,7.321220040E-1,-4.382958114E-1
4.143200268E1,-1.291979998E-1,5.093088746E-1,-3.275764883E-1
4.144200269E1,-1.890627891E-1,2.046398520E-1,-1.999056488E-1
4.145200269E1,-1.907426715E-1,4.581489484E-4,-9.834930301E-2
4.146200268E1,-1.997529417E-1,-1.675297916E-1,8.246680722E-3
4.147200268E1,-2.455678284E-1,-2.557998300E-1,7.315111160E-2
4.148200269E1,-3.144428730E-1,-3.006984293E-1,1.162171140E-1
4.149200268E1,-3.834706545E-1,-3.382666409E-1,1.507309973E-1
4.150200268E1,-4.570799172E-1,-4.013384581E-1,2.096794993E-1
4.151200269E1,-5.212207437E-1,-4.425718784E-1,2.477058619E-1
4.152200269E1,-5.806274414E-1,-4.208861589E-1,2.674062550E-1
4.153200268E1,-6.181956530E-1,-3.908010423E-1,2.602286041E-1
4.154200268E1,-6.572909951E-1,-3.824016452E-1,2.335032374E-1
4.155200269E1,-6.962336898E-1,-3.633120954E-1,1.982257664E-1
4.156200268E1,-7.365507483E-1,-3.514002264E-1,1.666134894E-1
4.157200268E1,-7.936666608E-1,-3.323107064E-1,1.362229437E-1
4.158200268E1,-8.533787727E-1,-2.950479090E-1,1.047633886E-1
4.159200269E1,-8.936958313E-1,-2.432770878E-1,6.933320314E-2
4.160200268E1,-8.999572396E-1,-1.950187236E-1,4.489859566E-2
4.161200268E1,-8.723155856E-1,-1.333213449E-1,1.985311974E-3
4.162200269E1,-7.997753024E-1,-8.475755155E-2,-4.352414981E-2
4.163200268E1,-7.160868049E-1,-7.009678334E-2,-7.925976813E-2
4.164200268E1,-5.852088928E-1,-6.490442902E-2,-1.041525230E-1
4.165200268E1,-4.262312353E-1,-5.726861581E-2,-1.046106741E-1
4.166200269E1,-2.623666227E-1,-4.092797264E-2,-1.076650023E-1
4.167200268E1,-1.556179225E-1,4.581489484E-4,-9.605856240E-2
4.168200268E1,-6.200282276E-2,5.772676691E-2,-7.574728876E-2
4.169200269E1,-2.428189293E-2,1.232420653E-1,-3.802636266E-2
4.170200269E1,1.527163113E-4,1.440114826E-1,-5.192354787E-3
4.171200268E1,1.359175146E-2,1.380555481E-1,5.650503561E-3
4.172200268E1,2.748893574E-3,9.819658846E-2,2.535090782E-2
4.173200269E1,-7.483099401E-2,5.070181563E-2,3.909537569E-2
4.174200268E1,-1.244637966E-1,1.069014147E-2,5.635231733E-2
4.175200268E1,-1.426370293E-1,-3.054326214E-2,4.306599870E-2
4.176200269E1,-1.437060535E-1,-1.343903504E-2,8.582656831E-2
4.177200269E1,-1.592831165E-1,5.314527452E-2,1.259909570E-1
4.178200268E1,-1.737911552E-1,1.354593635E-1,1.637118906E-1
4.179200268E1,-1.627955884E-1,2.687807083E-1,2.073887438E-1
4.180200269E1,-1.324050426E-1,3.947716653E-1,2.217440903E-1
4.181200268E1,-1.218676195E-1,4.914411008E-1,1.837177277E-1
4.182200268E1,-1.621847153E-1,5.348125100E-1,1.337794960E-1
4.183200268E1,-2.655736506E-1,5.294674635E-1,7.803803682E-2
4.184200269E1,-3.393356502E-1,3.332269788E-1,1.128573567E-1
4.185200268E1,-2.790127099E-1,-2.076941915E-2,2.107485086E-1
4.186200268E1,-1.030835137E-1,-5.450445414E-1,3.550654352E-1
4.187200269E1,6.780604273E-2,-8.538368940E-1,4.854851663E-1
4.188200268E1,1.459967941E-1,-9.066767693E-1,5.597052574E-1
4.189200268E1,1.218676195E-1,-7.275404930E-1,6.155994534E-1
4.190200268E1,4.321871698E-2,-3.547599912E-1,7.299839854E-1
4.191200269E1,-6.108652428E-2,1.424843222E-1,8.466592431E-1
4.192200268E1,-1.392772794E-1,6.710354686E-1,8.352054954E-1
4.193200268E1,-1.099557430E-1,9.914342761E-1,6.966918111E-1
4.194200269E1,1.221730490E-3,1.023504734E0,3.556762934E-1
4.195200269E1,2.443460934E-2,8.098546267E-1,1.119410545E-1
4.196200268E1,-8.857546374E-3,5.491678715E-1,-4.123340547E-2
4.197200268E1,-7.956519723E-2,2.402227521E-1,-1.551597714E-1
4.198200269E1,-1.136209369E-1,2.336559631E-2,-2.109012306E-1
4.199200268E1,-9.926560521E-2,-1.122464910E-1,-2.533563673E-1
4.200200268E1,-6.765332818E-2,-1.727221459E-1,-2.741257846E-1
4.201200269E1,2.443460980E-3,-1.847867370E-1,-3.245221674E-1
4.202200269E1,1.004873365E-1,-1.168279797E-1,-3.749185503E-1
4.203200268E1,2.107485086E-1,-4.642575979E-2,-3.840815127E-1
4.204200268E1,3.103195429E-1,3.512475174E-3,-3.929390609E-1
4.205200269E1,4.134030640E-1,3.283400834E-2,-4.056145251E-1
4.206200268E1,4.850270152E-1,2.107485011E-2,-3.851505518E-1
4.207200268E1,5.314527750E-1,3.207042580E-3,-3.278819323E-1
4.208200268E1,5.852088928E-1,-6.185010448E-2,-2.779437006E-1
4.209200269E1,6.414085031E-1,-9.789115191E-2,-2.243402600E-1
4.210200268E1,6.766859889E-1,-1.110247597E-1,-1.853975952E-1
4.211200268E1,6.853908300E-1,-1.096503139E-1,-1.550070494E-1
4.212200269E1,6.659958363E-1,-9.880745411E-2,-1.586722434E-1
4.213200268E1,6.356052756E-1,-5.772676691E-2,-1.463022232E-1
4.214200268E1,6.006332636E-1,-4.199698567E-2,-1.145372316E-1
4.215200268E1,5.291619897E-1,-9.468411095E-3,-6.918048859E-2
4.216200269E1,4.444044530E-1,4.001167417E-2,-2.504547499E-2
4.217200268E1,3.304781020E-1,9.544769675E-2,9.468411095E-3
4.218200268E1,2.331978083E-1,1.617265791E-1,9.773843922E-3
4.219200269E1,1.408044398E-1,2.629774809E-1,1.374446787E-3
4.220200269E1,7.513642311E-2,3.402519524E-1,-2.412917651E-2
4.221200268E1,4.092797264E-2,3.546072841E-1,-5.207626149E-2
4.222200268E1,3.726277873E-2,3.266601861E-1,-6.307183951E-2
4.223200269E1,4.459316283E-2,2.396118939E-1,-6.414084882E-2
4.224200268E1,6.429356337E-2,1.186605766E-1,-5.665775016E-2
4.225200268E1,1.020144969E-1,8.704829961E-3,-3.588833287E-2
4.226200269E1,1.847867370E-1,-1.023199260E-1,-7.941247895E-3
4.227200269E1,2.432770878E-1,-1.540907621E-1,2.733621933E-2
4.228200268E1,2.616030276E-1,-9.834930301E-2,3.817907721E-2
4.229200268E1,2.588541508E-1,1.893682219E-2,1.114829071E-2
4.230200269E1,2.619084716E-1,2.257147133E-1,-7.467827946E-2
4.231200268E1,2.829833329E-1,3.972151279E-1,-1.824959964E-1
4.232200268E1,3.336851299E-1,4.893030524E-1,-2.168571651E-1
4.233200269E1,3.640756905E-1,4.990769029E-1,-2.109012306E-1
4.234200269E1,3.711006343E-1,4.347833395E-1,-2.803871334E-1
4.235200268E1,3.468187451E-1,2.955060601E-1,-3.032945991E-1
4.236200268E1,2.936734557E-1,4.963280261E-2,-3.063489199E-1
4.237200269E1,1.985312104E-1,-2.935207486E-1,-4.653266072E-1
4.238200268E1,1.093448773E-1,-5.713117123E-1,-6.232352853E-1
4.239200268E1,1.420261711E-1,-8.121453524E-1,-6.740897894E-1
4.240200268E1,2.429716438E-1,-8.625417352E-1,-6.440047026E-1
4.241200269E1,3.695734739E-1,-6.114761233E-1,-5.435173512E-1
4.242200268E1,4.737260044E-1,-1.052215397E-1,-4.897612035E-1
4.243200268E1,4.723515511E-1,3.947716653E-1,-4.283692539E-1
4.244200269E1,3.853032589E-1,6.380487680E-1,-3.065016270E-1
4.245200269E1,2.794708610E-1,6.902777553E-1,-1.279762685E-1
4.246200268E1,2.438879460E-1,5.392413139E-1,2.855795063E-2
4.247200268E1,2.493857294E-1,3.362813294E-1,1.253800988E-1
4.248200269E1,2.864958048E-1,5.345070735E-2,1.902845204E-1
4.249200268E1,2.651155293E-1,-1.279762685E-1,2.553416789E-1
4.250200268E1,1.889100820E-1,-2.260201424E-1,2.973386645E-1
4.251200269E1,9.682214260E-2,-2.261728644E-1,3.281873465E-1
4.252200269E1,-4.260785133E-2,-1.576032341E-1,3.639229834E-1
4.253200268E1,-1.579086632E-1,-9.254608303E-2,3.898847401E-1
4.254200268E1,-2.028072625E-1,-9.392052889E-2,3.851505518E-1
4.255200269E1,-2.176207453E-1,-1.218676195E-1,3.413209617E-1
4.256200268E1,-2.067778856E-1,-1.606575549E-1,2.961169183E-1
4.257200268E1,-1.789835095E-1,-2.127338201E-1,2.632829249E-1
4.258200269E1,-1.682933718E-1,-2.370157093E-1,2.376265824E-1
4.259200269E1,-1.730275750E-1,-2.394591719E-1,2.327396572E-1
4.260200268E1,-1.913535446E-1,-2.273945808E-1,2.302961946E-1
4.261200268E1,-2.266310006E-1,-2.021963894E-1,2.157881409E-1
4.262200269E1,-2.571742535E-1,-1.962404549E-1,1.817324162E-1
4.263200268E1,-2.803871334E-1,-1.927279830E-1,1.476766765E-1
4.264200268E1,-2.842050493E-1,-1.747074574E-1,1.061378345E-1
4.265200268E1,-2.712241709E-1,-1.591303945E-1,5.726861581E-2
4.266200269E1,-2.519819140E-1,-1.411098689E-1,1.069014147E-2
4.267200268E1,-2.182316035E-1,-1.398881376E-1,-2.962696366E-2
4.268200268E1,-1.769981980E-1,-1.168279797E-1,-3.588833287E-2
4.269200269E1,-1.394299865E-1,-9.361509979E-2,-3.848451003E-2
4.270200269E1,-1.053742543E-1,-5.849034712E-2,-4.123340547E-2
4.271200268E1,-8.979719132E-2,-1.496619824E-2,-5.345070735E-2
4.272200268E1,-8.628471941E-2,1.771509275E-2,-6.337726861E-2
4.273200269E1,-9.117163718E-2,4.306599870E-2,-7.437284291E-2
4.274200268E1,-1.178969890E-1,5.146539584E-2,-7.055493444E-2
4.275200268E1,-1.713477075E-1,6.459899992E-2,-7.528914511E-2
4.276200269E1,-2.405281961E-1,5.115996301E-2,-8.109235764E-2
4.277200269E1,-3.582724631E-1,-4.886921961E-3,-9.407325089E-2
4.278200268E1,-4.421137273E-1,-8.872817457E-2,-1.276708394E-1
4.279200268E1,-4.470006526E-1,-1.081231460E-1,-1.288925707E-1
4.280200269E1,-4.271475375E-1,-2.550362423E-2,-3.390302137E-2
4.281200268E1,-4.240931869E-1,1.104138941E-1,1.012509167E-1
4.282200268E1,-4.285219610E-1,2.510656118E-1,2.255619913E-1
4.283200269E1,-3.880521357E-1,3.349068761E-1,3.008511364E-1
4.284200269E1,-3.310889602E-1,3.736968040E-1,3.031418920E-1
4.285200268E1,-2.583959997E-1,3.932445049E-1,2.649627924E-1
4.286200268E1,-1.892155111E-1,2.603813112E-1,2.649627924E-1
4.287200269E1,-7.208210230E-2,3.955352306E-2,3.454442918E-1
4.288200268E1,1.733330190E-1,-3.669773042E-1,5.610797405E-1
4.289200268E1,4.066835344E-1,-6.983717084E-1,7.805330753E-1
4.290200268E1,4.932736754E-1,-8.188648820E-1,8.584184051E-1
4.291200269E1,4.190535545E-1,-7.115052938E-1,8.243626356E-1
4.292200268E1,2.189951837E-1,-3.058907688E-1,7.037167549E-1
4.293200268E1,-3.237585723E-2,2.217440903E-1,5.511531830E-1
4.294200269E1,-2.481640130E-1,6.065891981E-1,4.146247804E-1
4.295200269E1,-3.654501438E-1,7.232644558E-1,2.806925774E-1
4.296200268E1,-4.463897645E-1,5.894849896E-1,9.086620808E-2
4.297200268E1,-4.941899776E-1,3.069597781E-1,-4.520402849E-2
4.298200269E1,-4.992296100E-1,6.963863969E-2,-1.180497110E-1
4.299200268E1,-4.567744732E-1,-1.844813079E-1,-1.678352207E-1
4.300200268E1,-3.790418804E-1,-3.536909819E-1,-1.788308024E-1
4.301200269E1,-2.854267955E-1,-4.647157490E-1,-1.765400618E-1
4.302200269E1,-1.956295967E-1,-4.862487316E-1,-1.829541475E-1
4.303200268E1,-7.681630552E-2,-4.436408877E-1,-2.176207453E-1
4.304200268E1,5.390885845E-2,-3.489567637E-1,-2.561052442E-1
4.305200269E1,1.484402567E-1,-2.738203406E-1,-2.869539559E-1
4.306200268E1,2.417499274E-1,-2.154827118E-1,-3.020728528E-1
4.307200268E1,3.022255898E-1,-1.718058437E-1,-3.207042515E-1
4.308200269E1,3.217732608E-1,-1.499674171E-1,-3.135266006E-1
4.309200269E1,3.266601861E-1,-1.631010175E-1,-2.976440787E-1
4.310200268E1,3.352122903E-1,-2.066251636E-1,-2.817615867E-1
4.311200268E1,3.416263759E-1,-2.379320115E-1,-2.426662147E-1
4.312200269E1,3.478877544E-1,-2.451096773E-1,-1.999056488E-1
4.313200268E1,3.637702465E-1,-2.183843255E-1,-1.768454909E-1
4.314200268E1,3.892738819E-1,-1.685988009E-1,-1.440114826E-1
4.315200268E1,4.065308273E-1,-1.067487001E-1,-1.088867337E-1
4.316200269E1,4.101960063E-1,-4.856378585E-2,-7.849618047E-2
4.317200268E1,3.872885704E-1,1.679879427E-2,-3.940080851E-2
4.318200268E1,3.327688277E-1,6.872233748E-2,-1.374446787E-2
4.319200269E1,2.648100853E-1,1.327104717E-1,-9.926560335E-3
4.320200269E1,1.979203373E-1,1.785253733E-1,-2.443460980E-3
4.321200268E1,1.105666086E-1,2.339613885E-1,5.192354787E-3
4.322200268E1,3.283400834E-2,2.626720667E-1,4.123340361E-3
4.323200269E1,-1.572977938E-2,2.745839357E-1,-4.276056774E-3
4.324200268E1,-3.512475267E-2,2.903137207E-1,-6.566801574E-3
4.325200268E1,-3.741549700E-2,2.782491148E-1,2.275473066E-2
4.326200269E1,-1.893682219E-2,1.973094791E-1,5.696318299E-2
4.327200269E1,1.374446787E-2,9.224065393E-2,4.596760869E-2
4.328200268E1,1.174388453E-1,-6.948592514E-2,9.712757170E-2
4.329200268E1,2.440406680E-1,-1.791362315E-1,1.518000066E-1
4.330200269E1,3.510948122E-1,-2.052507252E-1,2.148718536E-1
4.331200268E1,4.155410826E-1,-1.420261711E-1,2.524400651E-1
4.332200268E1,4.576907754E-1,7.635815418E-4,1.873829067E-1
4.333200269E1,4.595233798E-1,1.844813079E-1,9.789115191E-2
4.334200269E1,4.418082833E-1,3.849978149E-1,-7.330383174E-3
4.335200268E1,4.048509300E-1,4.778493345E-1,-7.681630552E-2
4.336200268E1,3.549126983E-1,5.004513264E-1,-1.267545372E-1
4.337200269E1,3.098613918E-1,4.312708676E-1,-1.631010175E-1
4.338200268E1,2.924517393E-1,3.014619946E-1,-2.518292069E-1
4.339200268E1,2.611449063E-1,-6.887505949E-2,-2.791654170E-1
4.340200268E1,1.540907621E-1,-5.378668308E-1,-4.233296216E-1
4.341200269E1,1.175915636E-2,-9.379835725E-1,-5.575672388E-1
4.342200268E1,-5.986479297E-2,-1.218981624E0,-5.946773291E-1
4.343200268E1,-6.322455406E-2,-1.356884480E0,-5.664247870E-1
4.344200269E1,3.772092983E-2,-1.047786593E0,-4.683809280E-1
4.345200269E1,1.719585657E-1,-2.982549667E-1,-4.311181605E-1
4.346200268E1,2.663372457E-1,3.181080818E-1,-3.701843321E-1
4.347200268E1,2.831360400E-1,8.287914395E-1,-3.405573666E-1
4.348200269E1,1.388191283E-1,1.052520871E0,-2.587014437E-1
4.349200268E1,1.557706390E-2,9.821186066E-1,-1.568396538E-1
4.350200268E1,-7.696902007E-2,6.701191664E-1,-2.535090782E-2
4.351200269E1,-8.827003092E-2,2.443460971E-1,5.955936015E-2
4.352200269E1,-1.203404516E-1,-6.291911751E-2,1.261436790E-1
4.353200268E1,-1.650863290E-1,-2.359467000E-1,1.484402567E-1
4.354200268E1,-2.606867552E-1,-3.426954150E-1,1.637118906E-1
4.355200269E1,-3.759875596E-1,-3.672827184E-1,1.666134894E-1
4.356200268E1,-4.633412957E-1,-3.408628106E-1,1.814269722E-1
4.357200268E1,-5.506950021E-1,-2.878702581E-1,2.000583708E-1
4.358200269E1,-6.041457057E-1,-2.383901626E-1,1.951714456E-1
4.359200269E1,-6.212499738E-1,-1.985312104E-1,1.879937798E-1
4.360200268E1,-6.140722632E-1,-1.598939747E-1,1.792889535E-1
4.361200268E1,-6.006332636E-1,-1.572978050E-1,1.780672222E-1
4.362200269E1,-5.838344693E-1,-1.924225539E-1,1.524108797E-1
4.363200268E1,-5.801692605E-1,-2.263255715E-1,1.377501190E-1
4.364200268E1,-5.803219676E-1,-2.289217561E-1,1.145372316E-1
4.365200268E1,-5.816964507E-1,-1.925752759E-1,9.254608303E-2
4.366200269E1,-5.769622326E-1,-1.514945775E-1,6.444628537E-2
4.367200268E1,-5.662720799E-1,-1.044579595E-1,3.008511290E-2
4.368200268E1,-5.326744914E-1,-3.909537569E-2,-2.748893574E-2
4.369200269E1,-4.929682612E-1,1.282817032E-2,-8.506298810E-2
4.370200269E1,-4.337143302E-1,5.283984542E-2,-1.218676195E-1
4.371200268E1,-3.706424832E-1,6.872233748E-2,-1.246165112E-1
4.372200268E1,-2.831360400E-1,7.864890248E-2,-1.175915599E-1
4.373200269E1,-2.066251636E-1,9.483683109E-2,-8.613199741E-2
4.374200268E1,-1.301143020E-1,1.252273768E-1,-8.536841720E-2
4.375200268E1,-9.254608303E-2,1.302670091E-1,-8.185594529E-2
4.376200269E1,-8.277224004E-2,1.339322031E-1,-8.185594529E-2
4.377200269E1,-8.521570265E-2,1.133155003E-1,-8.185594529E-2
4.378200268E1,-8.888089657E-2,1.023199260E-1,-8.781187981E-2
4.379200268E1,-1.240056455E-1,1.168279797E-1,-6.948592514E-2
4.380200269E1,-2.038762718E-1,1.530217379E-1,-4.108068720E-2
4.381200268E1,-2.742784917E-1,1.576032341E-1,-2.993239649E-2
4.382200268E1,-2.802344263E-1,1.479821056E-1,-2.015855350E-2
4.383200269E1,-2.351831198E-1,1.773036420E-1,3.329215571E-2
4.384200269E1,-1.837177277E-1,2.551889420E-1,1.319468915E-1
4.385200268E1,-1.553124934E-1,3.657555580E-1,2.536617815E-1
4.386200268E1,-1.330159009E-1,3.987422884E-1,3.437644243E-1
4.387200269E1,-9.407325089E-2,4.182899892E-1,3.765984178E-1
4.388200268E1,-5.650503561E-2,4.231768847E-1,3.678936064E-1
4.389200268E1,-4.337143153E-2,4.327980280E-1,3.275764883E-1
4.390200268E1,-8.475755155E-2,4.010330439E-1,2.887865305E-1
4.391200269E1,-1.197295859E-1,2.316706479E-1,2.964223623E-1
4.392200268E1,-2.076941915E-2,-1.551597714E-1,3.515529633E-1
4.393200268E1,1.244637966E-1,-4.908302128E-1,4.688390791E-1
4.394200269E1,2.347249687E-1,-7.331910133E-1,6.091853380E-1
4.395200269E1,2.006692290E-1,-7.188356519E-1,6.165157557E-1
4.396200268E1,6.215553731E-2,-5.293147564E-1,6.021603942E-1
4.397200268E1,-6.551529467E-2,-1.762346178E-1,6.239988208E-1
4.398200269E1,-1.737911552E-1,4.007275999E-1,6.856962442E-1
4.399200268E1,-2.251038402E-1,8.228355050E-1,6.826419234E-1
4.400200268E1,-2.474004179E-1,9.072875977E-1,6.117815375E-1
4.401200269E1,-1.540907621E-1,7.785477638E-1,3.164281845E-1
4.402200269E1,-1.415680200E-1,4.935791194E-1,1.007927656E-1
4.403200268E1,-2.125810981E-1,2.582432926E-1,-4.123340547E-2
4.404200268E1,-2.528982162E-1,9.086620808E-2,-1.238529310E-1
4.405200269E1,-2.626720667E-1,-6.658431143E-2,-1.858557463E-1
4.406200268E1,-2.238821089E-1,-1.693623960E-1,-2.113593817E-1
4.407200268E1,-1.609629989E-1,-1.873829067E-1,-2.420553565E-1
4.408200269E1,-6.276640296E-2,-1.678352207E-1,-2.657263875E-1
4.409200269E1,4.871650413E-2,-1.070541367E-1,-2.955060601E-1
4.410200268E1,1.663080603E-1,-6.322455406E-2,-3.106249869E-1
4.411200268E1,2.585487068E-1,-6.169738993E-2,-3.048217595E-1
4.412200269E1,3.521638215E-1,-8.323039114E-2,-2.977968156E-1
4.413200268E1,4.115704596E-1,-1.072068512E-1,-2.967278063E-1
4.414200268E1,4.602869749E-1,-1.372919679E-1,-2.626720667E-1
